file,class,type,cbo,cboModified,fanin,fanout,wmc,dit,noc,rfc,lcom,lcom*,tcc,lcc,totalMethodsQty,staticMethodsQty,publicMethodsQty,privateMethodsQty,protectedMethodsQty,defaultMethodsQty,visibleMethodsQty,abstractMethodsQty,finalMethodsQty,synchronizedMethodsQty,totalFieldsQty,staticFieldsQty,publicFieldsQty,privateFieldsQty,protectedFieldsQty,defaultFieldsQty,finalFieldsQty,synchronizedFieldsQty,nosi,loc,returnQty,loopQty,comparisonsQty,tryCatchQty,parenthesizedExpsQty,stringLiteralsQty,numbersQty,assignmentsQty,mathOperationsQty,variablesQty,maxNestedBlocksQty,anonymousClassesQty,innerClassesQty,lambdasQty,uniqueWordsQty,modifiers,logStatementsQty,churn,files,NR,NBF,nc,ncom,avg_cs,dsc,ce,exp,own,is_controller,is_procedural,is_test,is_util,is_external
D:\paper\xai_demo\.\demo\OpenLegislation\src\main\java\gov\nysenate\openleg\api\auth\AdminUserView.java,gov.nysenate.openleg.api.auth.AdminUserView,class,2,3,1,2,5,1,0,3,4,0.70000005,0.3,0.6,5,0,5,0,0,0,5,0,0,0,4,0,0,4,0,0,0,0,0,23,4,0,0,0,0,1,0,3,0,4,0,0,0,0,16,1,0,599,17,0,0,1.0,1.0,17.0,6.666666666666667,0.0,1.0,1.0,False,True,False,False,False
D:\paper\xai_demo\.\demo\OpenLegislation\src\main\java\gov\nysenate\openleg\common\util\Pair.java,gov.nysenate.openleg.common.util.Pair,class,2,3,1,2,1,2,0,0,0,0.0,,,1,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,1,0,251,12,0,0,1.0,1.0,12.0,0.0,0.0,1.0,1.0,False,False,False,True,False
D:\paper\xai_demo\.\demo\OpenLegislation\src\main\java\gov\nysenate\openleg\spotchecks\base\SpotCheckNotificationService.java,gov.nysenate.openleg.spotchecks.base.SpotCheckNotificationService,class,13,18,5,13,9,1,0,34,0,0.6,1.0,1.0,5,0,4,1,0,0,4,0,0,0,4,2,0,4,0,0,4,0,3,41,1,0,0,0,2,28,3,11,5,15,1,0,0,2,67,1,1,7027,249,0,5,16.0,3.0,15.5625,7.046875,2.3693045594987394,5.333333333333333,0.875,True,False,False,False,False
D:\paper\xai_demo\.\demo\OpenLegislation\src\test\java\gov\nysenate\openleg\search\law\ElasticLawSearchServiceTest.java,gov.nysenate.openleg.search.law.ElasticLawSearchServiceTest,class,7,7,0,7,1,2,0,1,0,0.0,,,1,0,1,0,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0,6,0,0,0,0,0,1,0,0,0,1,0,0,0,0,12,1,0,1349,54,0,1,2.0,2.0,27.0,0.0,0.45056120886630463,1.0,0.5,True,False,True,False,False
D:\paper\xai_demo\.\demo\OpenLegislation\src\main\java\gov\nysenate\openleg\api\legislation\law\view\LawIdQueryView.java,gov.nysenate.openleg.api.legislation.law.view.LawIdQueryView,class,1,3,2,1,5,1,0,1,2,0.5,0.33333334,0.5,4,0,4,0,0,0,4,0,0,0,2,0,0,0,2,0,0,0,0,17,3,0,1,0,1,1,0,2,0,2,0,0,0,0,14,1,0,1713,81,0,0,3.0,2.0,27.0,0.0,0.7245315189033559,1.5,0.6666666666666666,False,True,False,False,False
D:\paper\xai_demo\.\demo\OpenLegislation\src\main\java\gov\nysenate\openleg\api\search\view\SearchIndexInfoView.java,gov.nysenate.openleg.api.search.view.SearchIndexInfoView,class,2,3,1,2,5,1,0,3,4,0.6,0.3,0.6,5,0,5,0,0,0,5,0,0,0,3,0,0,3,0,0,0,0,0,22,4,0,0,0,0,1,0,3,0,3,0,0,0,0,15,1,0,130,15,0,0,1.0,1.0,15.0,6.5,0.0,1.0,1.0,False,True,False,False,False
D:\paper\xai_demo\.\demo\OpenLegislation\src\main\java\gov\nysenate\openleg\search\ElasticSearchServiceUtils.java,gov.nysenate.openleg.search.ElasticSearchServiceUtils,class,3,13,10,3,6,1,0,17,0,0.0,,,1,1,1,0,0,0,1,0,0,0,2,2,0,2,0,0,2,0,0,28,1,0,1,1,0,33,0,6,1,7,4,0,0,1,49,1025,0,1509,159,0,2,6.0,2.0,26.5,7.375,1.4150302174997385,3.0,0.6666666666666666,True,False,False,True,False
D:\paper\xai_demo\.\demo\OpenLegislation\src\main\java\gov\nysenate\openleg\processors\sourcefile\sobi\FsSobiDao.java,gov.nysenate.openleg.processors.sourcefile.sobi.FsSobiDao,class,12,14,2,12,9,1,0,18,1,0.7083333,0.46666667,0.6666667,6,0,5,0,1,0,6,0,0,0,4,1,0,3,0,1,1,0,2,45,4,1,2,0,0,5,1,10,1,10,1,0,0,0,87,1,0,4078,107,3,3,3.0,1.0,35.666666666666664,0.0,1.0985246688453696,3.0,1.0,True,False,False,False,False
D:\paper\xai_demo\.\demo\OpenLegislation\src\main\java\gov\nysenate\openleg\processors\law\LawTitleParser.java,gov.nysenate.openleg.processors.law.LawTitleParser,class,5,7,2,5,58,1,0,57,56,0.9055556,,,12,11,1,11,0,0,1,0,0,0,6,6,0,5,1,0,6,0,21,120,23,1,6,1,4,90,14,51,17,39,3,0,0,1,171,1,4,15210,660,1,13,59.0,5.0,11.186440677966102,7.402777777777778,3.5852503025802807,11.8,0.6271186440677966,True,False,False,False,False
D:\paper\xai_demo\.\demo\OpenLegislation\src\test\java\gov\nysenate\openleg\processors\bill\xml\XmlSenFloorAttendanceProcessorIT.java,gov.nysenate.openleg.processors.bill.xml.XmlSenFloorAttendanceProcessorIT,class,6,6,0,6,1,3,0,10,0,0.33333334,,,1,0,1,0,0,0,1,0,0,0,2,1,0,2,0,0,1,0,3,12,0,0,0,0,0,7,4,6,2,7,0,0,0,0,28,1,0,410,5,0,0,1.0,1.0,5.0,6.444444444444445,0.0,1.0,1.0,True,False,False,False,False
D:\paper\xai_demo\.\demo\OpenLegislation\src\main\java\gov\nysenate\openleg\spotchecks\SenateSiteDumpCtrl.java,gov.nysenate.openleg.spotchecks.SenateSiteDumpCtrl,class,18,19,1,18,5,2,0,7,1,0.5555556,0.0,0.0,3,0,1,1,1,0,2,0,0,0,3,1,0,3,0,0,1,0,0,26,5,0,0,1,0,10,0,2,2,4,1,0,0,0,64,1,2,4077,134,0,3,16.0,3.0,8.375,0.0,2.438281699410916,5.333333333333333,0.5,True,False,False,False,False
D:\paper\xai_demo\.\demo\OpenLegislation\src\main\java\gov\nysenate\openleg\processors\law\LawDocIdFixer.java,gov.nysenate.openleg.processors.law.LawDocIdFixer,class,3,6,3,3,8,1,0,9,0,0.5,0.0,0.0,4,3,2,2,0,0,4,0,0,0,3,3,0,3,0,0,3,0,8,34,2,1,0,0,0,25,0,5,7,5,1,0,0,0,66,1,1,2005,80,0,1,10.0,2.0,8.0,0.0,1.4287330236961824,5.0,0.5,True,False,False,False,False
D:\paper\xai_demo\.\demo\OpenLegislation\src\main\java\gov\nysenate\openleg\legislation\calendar\CalendarId.java,gov.nysenate.openleg.legislation.calendar.CalendarId,class,1,27,26,1,10,1,2,8,0,0.6875,0.5,0.53571427,8,0,8,0,0,0,8,0,0,0,4,2,1,1,2,0,2,0,4,34,8,0,1,0,1,3,1,5,1,5,1,0,0,0,55,1,0,7785,250,0,3,10.0,4.0,25.0,6.444444444444445,2.0189533123441787,2.5,0.6,False,False,False,False,False
D:\paper\xai_demo\.\demo\OpenLegislation\src\main\java\gov\nysenate\openleg\processors\log\DataProcessRunInfo.java,gov.nysenate.openleg.processors.log.DataProcessRunInfo,class,2,4,2,2,7,1,0,1,3,0.5714286,0.42857143,1.0,7,0,7,0,0,0,7,0,0,0,3,0,0,0,3,0,0,0,2,28,3,0,0,0,0,0,0,6,0,3,0,0,0,0,15,1,0,653,19,0,0,1.0,1.0,19.0,5.88,0.0,1.0,1.0,True,False,False,False,False
D:\paper\xai_demo\.\demo\OpenLegislation\src\main\java\gov\nysenate\openleg\spotchecks\alert\calendar\ActiveListAlertCheckMailService.java,gov.nysenate.openleg.spotchecks.alert.calendar.ActiveListAlertCheckMailService,class,2,3,1,2,3,3,0,6,3,0.6666667,0.0,0.0,3,0,0,0,3,0,3,0,0,0,1,1,0,1,0,0,1,0,4,13,3,0,0,0,0,7,0,2,1,2,0,0,0,0,19,1,0,2641,99,0,2,7.0,4.0,14.142857142857142,4.375,1.458866088348707,1.75,0.2857142857142857,True,False,False,False,False
D:\paper\xai_demo\.\demo\OpenLegislation\src\main\java\gov\nysenate\openleg\spotchecks\scraping\lrs\bill\BillScrapeReference.java,gov.nysenate.openleg.spotchecks.scraping.lrs.bill.BillScrapeReference,class,6,10,4,6,23,1,0,5,141,0.8152174,0.14718615,0.33766234,23,1,22,1,0,0,22,0,0,0,8,0,0,8,0,0,0,0,0,86,13,0,0,0,0,2,0,17,0,8,0,0,0,0,59,1,0,8991,207,1,4,12.0,4.0,17.25,8.275555555555556,2.183003081007753,3.0,0.5,False,False,False,False,False
D:\paper\xai_demo\.\demo\OpenLegislation\src\main\java\gov\nysenate\openleg\api\legislation\agenda\view\AgendaCommFlatView.java,gov.nysenate.openleg.api.legislation.agenda.view.AgendaCommFlatView,class,6,8,2,6,4,1,0,0,2,0.5,0.33333334,0.5,4,0,4,0,0,0,4,0,0,0,2,0,0,2,0,0,0,0,0,17,3,0,0,0,0,1,0,2,0,2,0,0,0,0,16,1,0,571,31,0,0,2.0,1.0,15.5,6.78125,0.6024402635203422,2.0,1.0,False,True,False,False,False
D:\paper\xai_demo\.\demo\OpenLegislation\src\main\java\gov\nysenate\openleg\spotchecks\scraping\lrs\agenda\SenateAgnScraper.java,gov.nysenate.openleg.spotchecks.scraping.lrs.agenda.SenateAgnScraper,class,7,7,0,7,5,2,0,19,0,0.16666667,1.0,1.0,2,0,1,0,1,0,2,0,0,0,3,2,0,3,0,0,2,0,1,43,1,1,0,1,0,15,2,14,4,14,2,0,0,0,60,1,6,6007,142,0,1,8.0,4.0,17.75,6.611111111111111,1.9733960715804137,2.0,0.375,False,False,False,False,False
D:\paper\xai_demo\.\demo\OpenLegislation\src\main\java\gov\nysenate\openleg\spotchecks\sensite\agenda\AgendaJsonParser.java,gov.nysenate.openleg.spotchecks.sensite.agenda.AgendaJsonParser,class,13,15,2,13,7,2,0,38,6,0.0,,,4,0,1,3,0,0,1,0,0,0,0,0,0,0,0,0,0,0,2,51,4,1,0,1,0,20,0,9,2,10,2,1,0,1,63,1,0,2378,79,0,3,9.0,3.0,8.777777777777779,0.0,1.9882896320640635,3.0,0.6666666666666666,True,False,False,False,False
D:\paper\xai_demo\.\demo\OpenLegislation\src\test\java\gov\nysenate\openleg\auth\user\CachedSqlApiUserServiceIT.java,gov.nysenate.openleg.auth.user.CachedSqlApiUserServiceIT,class,9,9,0,9,5,2,0,13,0,0.0,1.0,1.0,5,0,5,0,0,0,5,0,0,0,1,0,0,0,1,0,0,0,0,73,0,0,0,0,0,28,7,35,0,36,0,0,0,0,56,1,0,464,17,0,0,3.0,1.0,5.666666666666667,0.0,1.0283941667143721,3.0,1.0,True,False,False,False,False
D:\paper\xai_demo\.\demo\OpenLegislation\src\main\java\gov\nysenate\openleg\processors\transcripts\hearing\PublicHearingParser.java,gov.nysenate.openleg.processors.transcripts.hearing.PublicHearingParser,class,8,10,2,8,13,1,0,38,10,0.8,0.0,0.0,5,4,1,3,1,0,2,0,0,0,3,3,0,3,0,0,3,0,11,40,4,0,0,0,0,18,13,20,4,18,2,0,0,2,94,1,0,31241,431,0,3,23.0,3.0,18.73913043478261,3.914951989026063,2.9421355428931606,7.666666666666667,0.6521739130434783,True,False,False,False,False
D:\paper\xai_demo\.\demo\OpenLegislation\src\test\java\gov\nysenate\openleg\processors\law\AbstractLawBuilderTest.java,gov.nysenate.openleg.processors.law.AbstractLawBuilderTest,class,15,16,1,15,40,1,0,77,0,0.36,0.23529412,0.23529412,25,0,18,7,0,0,18,0,0,0,2,0,0,2,0,0,0,0,32,262,0,4,1,0,0,184,20,51,20,43,2,0,0,3,124,1,0,3520,64,1,0,4.0,1.0,16.0,2.0,1.284857940146972,4.0,1.0,True,False,True,False,False
D:\paper\xai_demo\.\demo\OpenLegislation\src\main\java\gov\nysenate\openleg\api\BaseCtrl.java,gov.nysenate.openleg.api.BaseCtrl,class,33,76,43,33,78,1,42,72,793,0.9457364,0.074224025,0.074224025,43,0,5,4,34,0,39,0,0,0,6,5,2,4,0,0,5,0,15,277,43,2,12,13,3,55,12,31,15,32,2,0,0,2,271,1025,11,44661,1477,2,6,69.0,4.0,21.405797101449274,7.724112426035503,3.8640079951556934,17.25,0.463768115942029,True,False,False,False,False
D:\paper\xai_demo\.\demo\OpenLegislation\src\main\java\gov\nysenate\openleg\api\spotcheck\SpotCheckCtrl.java,gov.nysenate.openleg.api.spotcheck.SpotCheckCtrl,class,42,43,1,42,42,2,0,62,163,0.76923084,0.5955882,1.0,26,0,17,9,0,0,17,0,0,0,3,1,0,3,0,0,3,0,23,149,26,2,13,0,1,67,2,47,7,49,1,0,0,3,253,1,0,39018,1225,8,5,70.0,8.0,17.5,7.524334251606978,3.883303138660046,8.75,0.38571428571428573,True,False,False,False,False
D:\paper\xai_demo\.\demo\OpenLegislation\src\main\java\gov\nysenate\openleg\legislation\calendar\dao\CachedCalendarDataService.java,gov.nysenate.openleg.legislation.calendar.dao.CachedCalendarDataService,class,33,34,1,33,37,1,0,58,103,0.79545456,0.3263158,0.47894737,22,0,20,2,0,0,20,0,0,1,6,1,0,6,0,0,1,0,7,143,17,0,6,5,0,15,3,6,4,10,1,0,0,0,81,1,7,24512,838,1,4,19.0,6.0,44.10526315789474,7.560047562425684,2.7400864730948427,3.1666666666666665,0.42105263157894735,True,False,False,False,False
D:\paper\xai_demo\.\demo\OpenLegislation\src\main\java\gov\nysenate\openleg\api\updates\view\UpdateTokenModelView.java,gov.nysenate.openleg.api.updates.view.UpdateTokenModelView,class,3,3,0,3,3,2,0,1,1,0.33333334,0.33333334,0.33333334,3,0,3,0,0,0,3,0,0,0,1,0,0,0,1,0,0,0,0,13,2,0,0,0,0,1,0,1,1,1,0,0,0,0,20,1,0,151,4,0,0,1.0,1.0,4.0,7.0,0.0,1.0,1.0,False,True,False,False,False
D:\paper\xai_demo\.\demo\OpenLegislation\src\main\java\gov\nysenate\openleg\processors\bill\sobi\SobiBlock.java,gov.nysenate.openleg.processors.bill.sobi.SobiBlock,class,4,13,9,4,33,1,0,27,314,0.9158164,0.074074075,0.18518518,28,0,27,1,0,0,27,0,0,0,14,3,3,11,0,0,4,0,4,118,14,1,2,0,2,10,19,24,4,15,2,0,0,0,223,1,0,334779,897,4,6,26.0,7.0,34.5,2.8481632653061224,2.767453830235932,3.7142857142857144,0.38461538461538464,True,False,False,False,False
D:\paper\xai_demo\.\demo\OpenLegislation\src\main\java\gov\nysenate\openleg\processors\law\LawBlock.java,gov.nysenate.openleg.processors.law.LawBlock,class,1,8,7,1,18,1,0,0,92,0.8308823,0.16176471,0.88235295,17,0,16,0,1,0,17,0,0,0,8,0,0,8,0,0,0,0,0,67,8,0,0,0,0,5,0,22,0,8,1,0,0,0,68,1,0,2060,62,0,0,3.0,2.0,20.666666666666668,0.0,0.7417487078869116,1.5,0.6666666666666666,True,False,False,False,False
D:\paper\xai_demo\.\demo\OpenLegislation\src\main\java\gov\nysenate\openleg\legislation\calendar\dao\SqlFloorCalendarReferenceDao.java,gov.nysenate.openleg.legislation.calendar.dao.SqlFloorCalendarReferenceDao,class,10,11,1,10,5,2,0,7,10,1.0,0.0,0.0,5,2,3,0,2,0,5,0,0,0,1,1,0,1,0,0,1,0,1,22,4,0,0,0,0,3,0,2,0,2,0,0,0,0,37,1,0,1790,116,0,0,5.0,3.0,23.2,2.888888888888889,1.57159109548067,1.6666666666666667,0.6,False,False,False,False,False
D:\paper\xai_demo\.\demo\OpenLegislation\src\main\java\gov\nysenate\openleg\spotchecks\daybreak\process\ManagedDaybreakProcessService.java,gov.nysenate.openleg.spotchecks.daybreak.process.ManagedDaybreakProcessService,class,18,19,1,18,28,1,0,55,28,0.7291667,0.17777778,0.33333334,12,0,10,2,0,0,10,0,0,0,4,1,0,4,0,0,0,0,4,130,9,5,1,5,0,18,4,12,10,17,3,0,0,5,95,1,17,4048,185,0,2,17.0,5.0,10.882352941176471,3.5,2.46139743858345,3.4,0.5882352941176471,True,False,False,False,False
D:\paper\xai_demo\.\demo\OpenLegislation\src\main\java\gov\nysenate\openleg\api\legislation\law\view\LawPdfUtil.java,gov.nysenate.openleg.api.legislation.law.view.LawPdfUtil,class,3,5,2,3,19,1,0,30,10,0.8000001,,,5,4,1,4,0,0,1,0,0,0,2,2,0,1,1,0,2,0,4,63,5,3,5,0,0,26,1,29,3,22,3,0,0,0,108,1,0,3028,111,1,3,13.0,1.0,8.538461538461538,5.111111111111111,2.379405065211946,13.0,1.0,False,True,False,True,False
D:\paper\xai_demo\.\demo\OpenLegislation\src\main\java\gov\nysenate\openleg\config\StartupHousekeeper.java,gov.nysenate.openleg.config.StartupHousekeeper,class,6,6,0,6,1,1,0,0,0,1.0,,,1,0,1,0,0,0,1,0,0,0,1,0,0,1,0,0,0,0,0,5,0,0,0,0,0,2,0,0,0,1,0,0,0,0,27,1,0,195,20,0,0,6.0,2.0,3.3333333333333335,2.0,1.4843373065495533,3.0,0.6666666666666666,False,False,False,False,False
D:\paper\xai_demo\.\demo\OpenLegislation\src\main\java\gov\nysenate\openleg\legislation\bill\exception\BillAmendNotFoundEx.java,gov.nysenate.openleg.legislation.bill.exception.BillAmendNotFoundEx,class,1,4,3,1,3,4,0,1,0,0.5,1.0,1.0,2,0,2,0,0,0,2,0,0,0,2,1,0,1,1,0,1,0,0,11,1,0,1,0,1,3,1,2,1,2,0,0,0,0,27,1,0,5342,216,0,1,6.0,1.0,36.0,5.111111111111111,1.5074710231120783,6.0,1.0,False,False,False,False,False
D:\paper\xai_demo\.\demo\OpenLegislation\src\main\java\gov\nysenate\openleg\processors\bill\BaseSourceFile.java,gov.nysenate.openleg.processors.bill.BaseSourceFile,class,5,10,5,5,15,1,2,9,26,0.7692308,0.33333334,0.7051282,13,0,13,0,0,0,13,0,0,0,6,2,0,6,0,0,2,0,0,60,8,0,0,1,0,5,0,8,0,6,1,0,0,0,122,1025,0,18214,537,1,6,12.0,6.0,44.75,4.222222222222222,2.209459470029381,2.0,0.3333333333333333,True,False,False,False,False
D:\paper\xai_demo\.\demo\OpenLegislation\src\main\java\gov\nysenate\openleg\api\processor\view\DataProcessRunDetailView.java,gov.nysenate.openleg.api.processor.view.DataProcessRunDetailView,class,7,8,1,7,4,2,0,8,1,0.33333334,0.33333334,0.33333334,3,0,3,0,0,0,3,0,0,0,1,0,0,0,1,0,0,0,2,15,2,0,1,0,0,1,0,1,0,1,1,0,0,0,20,1,0,1035,34,0,0,2.0,1.0,17.0,5.88,0.6862107122427636,2.0,1.0,True,True,False,False,False
D:\paper\xai_demo\.\demo\OpenLegislation\src\main\java\gov\nysenate\openleg\api\ui\ReactAppCtrl.java,gov.nysenate.openleg.api.ui.ReactAppCtrl,class,18,19,1,18,8,1,0,11,8,0.75,0.0,0.0,5,0,4,1,0,0,4,0,0,0,4,1,0,4,0,0,1,0,0,45,6,0,1,2,0,29,0,9,0,12,1,0,0,0,82,1,1,5086,218,1,3,29.0,6.0,7.517241379310345,6.803950617283951,2.8120323683174955,4.833333333333333,0.41379310344827586,True,False,False,False,False
D:\paper\xai_demo\.\demo\OpenLegislation\src\main\java\gov\nysenate\openleg\processors\bill\xml\XmlAnActProcessor.java,gov.nysenate.openleg.processors.bill.xml.XmlAnActProcessor,class,16,17,1,16,5,3,0,24,1,0.5,0.0,0.0,2,0,2,0,0,0,2,0,0,0,1,1,0,1,0,0,1,0,0,39,1,0,0,1,0,14,0,12,2,12,2,0,0,0,96,1,2,12976,574,2,6,23.0,7.0,24.956521739130434,6.8264462809917354,2.5233052316794238,3.2857142857142856,0.391304347826087,True,False,False,False,False
D:\paper\xai_demo\.\demo\OpenLegislation\src\main\java\gov\nysenate\openleg\legislation\bill\BillStatus.java,gov.nysenate.openleg.legislation.bill.BillStatus,class,3,9,6,3,19,1,0,3,5,0.6904762,0.47252747,1.0,14,0,14,0,0,0,14,0,0,0,6,1,0,1,5,0,1,0,6,54,10,0,5,0,4,5,1,9,2,7,1,0,0,0,52,1,0,3639,100,0,0,3.0,1.0,33.333333333333336,6.41522491349481,0.8596323294271011,3.0,1.0,False,False,False,False,False
D:\paper\xai_demo\.\demo\OpenLegislation\src\main\java\gov\nysenate\openleg\notifications\BaseSlackNotificationSender.java,gov.nysenate.openleg.notifications.BaseSlackNotificationSender,class,9,11,2,9,8,2,1,15,6,0.8333333,0.0,0.0,4,0,0,0,4,0,4,0,0,0,3,2,0,2,1,0,2,0,1,34,6,1,1,0,0,7,5,8,2,9,1,0,0,0,44,1025,1,1779,52,1,0,2.0,1.0,26.0,0.0,0.6319781608682513,2.0,1.0,False,False,False,False,False
D:\paper\xai_demo\.\demo\OpenLegislation\src\main\java\gov\nysenate\openleg\common\dao\PaginatedList.java,gov.nysenate.openleg.common.dao.PaginatedList,class,2,15,13,2,5,1,0,4,0,0.53333336,0.5,1.0,5,0,5,0,0,0,5,0,0,0,3,0,0,0,3,0,0,0,2,22,4,0,0,0,0,0,0,3,0,3,0,0,0,0,43,1,0,581,20,0,1,2.0,2.0,10.0,0.0,0.5623351446188083,1.0,0.5,False,False,False,False,False
D:\paper\xai_demo\.\demo\OpenLegislation\src\main\java\gov\nysenate\openleg\legislation\law\dao\SqlLawDataDao.java,gov.nysenate.openleg.legislation.law.dao.SqlLawDataDao,class,23,24,1,23,19,2,0,62,78,0.9384616,0.025641026,0.025641026,13,0,9,0,4,0,13,0,0,0,5,5,0,1,4,0,1,0,19,118,12,0,5,0,3,54,2,22,0,35,1,0,1,7,62,1,0,6599,240,1,5,20.0,4.0,12.0,5.555555555555555,2.7201961329316546,5.0,0.65,False,False,False,False,False
D:\paper\xai_demo\.\demo\OpenLegislation\src\main\java\gov\nysenate\openleg\spotchecks\model\DeNormSpotCheckMismatch.java,gov.nysenate.openleg.spotchecks.model.DeNormSpotCheckMismatch,class,9,12,3,9,49,1,0,29,508,0.8935811,0.118618615,0.7942943,37,0,37,0,0,0,37,0,0,0,16,0,0,16,0,0,0,0,2,156,26,0,10,0,3,4,8,25,6,20,1,0,0,1,108,1,0,3333,114,4,1,15.0,2.0,7.6,2.5555555555555554,2.445615805204703,7.5,0.8,False,False,False,False,False
D:\paper\xai_demo\.\demo\OpenLegislation\src\main\java\gov\nysenate\openleg\spotchecks\model\SpotCheckReportSummary.java,gov.nysenate.openleg.spotchecks.model.SpotCheckReportSummary,class,2,3,1,2,3,2,0,0,0,0.33333334,0.6666667,1.0,3,0,3,0,0,0,3,0,0,0,2,0,0,0,2,0,0,0,0,14,2,0,0,0,0,0,0,2,0,2,0,0,0,0,22,1,0,1774,49,0,1,3.0,1.0,16.333333333333332,6.0,0.9945387605895986,3.0,1.0,False,False,False,False,False
D:\paper\xai_demo\.\demo\OpenLegislation\src\test\java\gov\nysenate\openleg\processors\bill\xml\XmlSenMemoProcessorIT.java,gov.nysenate.openleg.processors.bill.xml.XmlSenMemoProcessorIT,class,6,7,1,6,6,3,0,11,10,0.0,0.0,0.0,5,0,3,2,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,40,3,0,0,1,0,9,3,11,0,11,1,0,0,0,40,1,0,1817,60,0,4,7.0,2.0,8.571428571428571,2.0,1.424663970353524,3.5,0.5714285714285714,True,False,False,False,False
D:\paper\xai_demo\.\demo\OpenLegislation\src\test\java\gov\nysenate\openleg\processors\bill\xml\XmlSameAsProcessorIT.java,gov.nysenate.openleg.processors.bill.xml.XmlSameAsProcessorIT,class,11,11,0,11,7,3,0,8,0,0.14285715,0.71428573,0.71428573,7,0,7,0,0,0,7,0,0,0,1,0,0,1,0,0,0,0,0,59,0,0,0,0,0,21,18,21,0,20,0,0,0,0,45,1,0,5028,229,1,4,29.0,5.0,7.896551724137931,6.290657439446367,2.8174161789462473,5.8,0.5172413793103449,True,False,False,False,False
D:\paper\xai_demo\.\demo\OpenLegislation\src\test\java\gov\nysenate\openleg\TestConfig.java,gov.nysenate.openleg.TestConfig,class,14,18,4,14,3,1,0,4,3,0.6666667,0.0,0.0,3,1,3,0,0,0,3,0,0,0,3,2,1,1,0,1,2,0,0,19,3,0,0,0,0,3,0,4,0,5,0,0,0,0,54,1,1,7823,367,1,3,10.0,4.0,36.7,7.333333333333333,2.0488434526744443,2.5,0.3,False,False,True,False,False
D:\paper\xai_demo\.\demo\OpenLegislation\src\main\java\gov\nysenate\openleg\api\notification\view\NotificationSubscriptionView.java,gov.nysenate.openleg.api.notification.view.NotificationSubscriptionView,class,5,7,2,5,12,1,0,5,36,0.75,0.22727273,0.8333333,12,0,12,0,0,0,12,0,0,0,5,0,0,0,5,0,0,0,0,48,7,0,0,0,0,1,0,10,0,5,0,0,0,0,19,1,0,5556,109,1,1,5.0,2.0,21.8,6.944444444444445,1.3584907160990656,2.5,0.6,False,True,False,False,False
D:\paper\xai_demo\.\demo\OpenLegislation\src\test\java\gov\nysenate\openleg\notifications\mail\SendMailServiceTestConf.java,gov.nysenate.openleg.notifications.mail.SendMailServiceTestConf,class,5,5,0,5,1,1,0,1,0,0.0,,,1,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,5,1,0,0,0,0,1,0,0,0,0,0,0,0,0,6,1,0,746,17,0,1,2.0,2.0,8.5,4.0,0.6914160776171183,1.0,0.5,True,False,True,False,False
D:\paper\xai_demo\.\demo\OpenLegislation\src\main\java\gov\nysenate\openleg\spotchecks\openleg\agenda\OpenlegAgendaCheckService.java,gov.nysenate.openleg.spotchecks.openleg.agenda.OpenlegAgendaCheckService,class,15,17,2,15,22,1,0,54,132,0.75,,,20,0,1,19,0,0,1,0,0,0,2,0,0,2,0,0,0,0,14,98,12,1,1,0,0,13,0,19,2,22,1,0,0,2,61,1,0,3533,81,1,2,11.0,2.0,7.363636363636363,0.0,1.499063089400332,5.5,0.7272727272727273,True,False,False,False,False
D:\paper\xai_demo\.\demo\OpenLegislation\src\test\java\testing_utils\TimeUtils.java,testing_utils.TimeUtils,class,0,2,2,0,1,1,0,3,0,0.0,,,1,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,6,1,0,0,0,0,0,2,1,2,1,0,0,0,0,10,1,0,34,3,0,1,1.0,1.0,3.0,0.0,0.0,1.0,1.0,False,False,True,True,False
D:\paper\xai_demo\.\demo\OpenLegislation\src\main\java\gov\nysenate\openleg\api\spotcheck\view\MismatchHtmlDiffView.java,gov.nysenate.openleg.api.spotcheck.view.MismatchHtmlDiffView,class,4,5,1,4,6,2,0,0,9,0.6666667,0.3,0.6,6,0,5,1,0,0,5,0,0,0,3,0,0,3,0,0,0,0,0,26,4,0,0,0,0,1,0,3,0,3,0,0,0,0,15,1,0,861,12,0,0,1.0,1.0,12.0,6.0,0.0,1.0,1.0,False,True,False,False,False
D:\paper\xai_demo\.\demo\OpenLegislation\src\main\java\gov\nysenate\openleg\spotchecks\alert\agenda\AgendaAlertProcessor.java,gov.nysenate.openleg.spotchecks.alert.agenda.AgendaAlertProcessor,class,8,10,2,8,3,1,0,8,0,0.0,,,1,0,1,0,0,0,1,0,0,0,3,1,0,2,0,1,1,0,1,22,1,1,0,1,0,2,1,3,0,5,2,0,0,0,23,1,2,3778,145,1,2,6.0,2.0,24.166666666666668,8.222222222222221,1.554636390396838,3.0,0.6666666666666666,True,False,False,False,False
